,precision,recall,f1-score,support
Early (benign/pre-launch/pre-encryption),0.8,0.9411764705882353,0.8648648648648649,17.0
Late (encrypting/post-encryption),0.967741935483871,0.8823529411764706,0.9230769230769231,34.0
accuracy,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255
macro avg,0.8838709677419355,0.9117647058823529,0.893970893970894,51.0
weighted avg,0.9118279569892473,0.9019607843137255,0.9036729036729036,51.0
